"","lemme","freqlemfilms2","nb_lettres","anagramme"
"669","éclairer",18.03,8,"aieérlrc"
"670","appliquer",17.89,9,"eupplriaq"
"671","dresser",17.88,7,"rsesder"
"672","redevenir",17.88,9,"verrdneei"
"673","démissionner",17.79,12,"éeidimonsrsn"
"674","envier",17.79,6,"verein"
"675","choper",17.69,6,"horcep"
"676","capturer",17.67,8,"treucrap"
"677","évacuer",17.61,7,"éaucerv"
"678","citer",17.51,5,"eitcr"
"679","salir",17.51,5,"sialr"
"680","soumettre",17.51,9,"tesuometr"
"681","célébrer",17.5,8,"lrecéébr"
"682","préoccuper",17.43,10,"éppoeccurr"
"683","ralentir",17.42,8,"trriaenl"
"684","envahir",17.37,7,"raihenv"
"685","racheter",17.33,8,"ehrecatr"
"686","fondre",17.32,6,"ferdon"
"687","éveiller",17.28,8,"lierével"
"688","mater",17.27,5,"etrma"
"689","pencher",16.9,7,"rchepen"
"690","massacrer",16.87,9,"cmerssaar"
"691","recommander",16.86,11,"mrreacmneod"
"692","défoncer",16.85,8,"oeénfcdr"
"693","ôter",16.81,4,"rôet"
"694","dater",16.69,5,"readt"
"695","gonfler",16.52,7,"flnogre"
"696","pêcher",16.52,6,"rêpech"
"697","investir",16.5,8,"teisnriv"
"698","accoucher",16.49,9,"haureoccc"
"699","séduire",16.48,7,"déuiesr"
"700","merder",16.45,6,"errmde"
"701","bavarder",16.43,8,"rrvaabde"
"702","envisager",16.42,9,"rgaiveens"
"703","troubler",16.33,8,"rebrluot"
"704","reproduire",16.3,10,"erirurodpe"
"705","réchauffer",16.27,10,"ufracrehéf"
"706","boucher",16.23,7,"bcoheru"
"707","tricher",16.16,7,"etrirhc"
"708","confondre",16.15,9,"rfcenndoo"
"709","marrer",16.13,6,"earmrr"
"710","affecter",16.1,8,"rtfcefea"
"711","confesser",16.05,9,"feesrocns"
"712","humilier",16.01,8,"rhlimieu"
"713","distraire",16,9,"rredtsiai"
"714","fonder",15.97,6,"ndofer"
"715","tremper",15.88,7,"eertmpr"
"716","abîmer",15.83,6,"bîrema"
"717","applaudir",15.82,9,"idpluaarp"
"718","offenser",15.79,8,"feesrofn"
"719","accélérer",15.78,9,"racleéécr"
"720","percer",15.77,6,"cpreer"
"721","déborder",15.75,8,"rdoéerdb"
"722","féliciter",15.72,9,"éficirtle"
"723","caresser",15.69,8,"ererssca"
"724","braquer",15.68,7,"raqurbe"
"725","dominer",15.66,7,"demrnio"
"726","affirmer",15.61,8,"rifamfre"
"727","baser",15.61,5,"aserb"
"728","mentionner",15.61,10,"onrmnnieet"
"729","luire",15.58,5,"relui"
"730","enchanter",15.57,9,"chtarneen"
"731","maîtriser",15.57,9,"mîaretsir"
"732","vexer",15.56,5,"rexve"
"733","justifier",15.55,9,"itrjisfeu"
"734","botter",15.54,6,"tbeotr"
"735","parcourir",15.46,9,"rapcuroir"
"736","boiter",15.43,6,"rtoebi"
"737","enculer",15.43,7,"cenrelu"
"738","traduire",15.41,8,"edirutra"
"739","analyser",15.4,8,"lysanear"
"740","approuver",15.39,9,"raeorpvpu"
"741","doubler",15.29,7,"elurbdo"
"742","encourager",15.24,10,"egrracoenu"
"743","ressortir",15.23,9,"trsroesri"
"744","kidnapper",15.21,9,"eprkpanid"
"745","circuler",15.19,8,"ceuilrrc"
"746","adopter",15.18,7,"paterdo"
"747","claquer",15.13,7,"clqauer"
"748","conserver",15.08,9,"vsorenrce"
"749","mépriser",15.05,8,"peimrésr"
"750","conquérir",14.89,9,"ocqrinéur"
"751","déguiser",14.89,8,"rigedsué"
"752","faucher",14.76,7,"fuacrhe"
"753","foirer",14.76,6,"irefor"
"754","nuire",14.74,5,"runei"
"755","imiter",14.7,6,"miitre"
"756","agiter",14.62,6,"itgera"
"757","larguer",14.61,7,"rruelga"
"758","préserver",14.61,9,"rrrsevépe"
"759","exercer",14.53,7,"rexceer"
"760","déterminer",14.51,10,"drinmeétre"
"761","bander",14.5,6,"darenb"
"762","délivrer",14.45,8,"diéerrlv"
"763","consoler",14.41,8,"oserocnl"
"764","figurer",14.41,7,"rgurfei"
"765","plier",14.37,5,"erpli"
"766","mélanger",14.36,8,"aregnlmé"
"767","détourner",14.34,9,"énuroerdt"
"768","poignarder",14.32,10,"igrrdpeona"
"769","flipper",14.29,7,"lpfierp"
"770","fier",14.27,4,"irfe"
"771","griller",14.2,7,"lrirlge"
"772","isoler",14.1,6,"oeilrs"
"773","lécher",14.09,6,"hlcrée"
"774","arroser",14.07,7,"sorraer"
"775","composer",14.07,8,"oreocspm"
"776","distribuer",14.06,10,"sdbteiirru"
"777","fourrer",14.05,7,"errufro"
"778","suspendre",13.99,9,"urssnedpe"
"779","écrouler",13.98,8,"rceléour"
"780","traquer",13.97,7,"turaeqr"
"781","engueuler",13.94,9,"uneuglere"
"782","pratiquer",13.87,9,"uetrirqpa"
"783","cueillir",13.84,8,"lurileic"
"784","bouleverser",13.79,11,"rleborsveue"
"785","délirer",13.73,7,"dlérrei"
"786","emménager",13.7,9,"mnmgeéear"
"787","associer",13.67,8,"erasicos"
"788","provenir",13.66,8,"ievrnrpo"
"789","user",13.58,4,"esur"
"790","choquer",13.56,7,"eoquhcr"
"791","défier",13.49,6,"rfeiéd"
"792","supprimer",13.45,9,"uprsimrep"
"793","adapter",13.44,7,"tdpraea"
"794","agresser",13.39,8,"eargerss"
"795","fiancer",13.3,7,"cnrfeai"
"796","tailler",13.28,7,"terlali"
"797","entretenir",13.27,10,"inreetrtne"
"798","effondrer",13.24,9,"rrdeefonf"
"799","anéantir",13.18,8,"nrtaéina"
"800","demeurer",13.18,8,"mdeerure"
"801","piloter",13.18,7,"iroplte"
"802","droguer",13.15,7,"rerugod"
"803","embaucher",13.11,9,"rebcmeauh"
"804","assommer",13.09,8,"aesmorms"
"805","rajouter",13.09,8,"etrajruo"
"806","tolérer",13.05,7,"olteérr"
"807","siffler",13.04,7,"sfilerf"
"808","empirer",12.93,7,"erriepm"
"809","bousiller",12.91,9,"luirboels"
"810","procéder",12.91,8,"roecpdré"
"811","localiser",12.87,9,"lrsiclaeo"
"812","assumer",12.83,7,"mesraus"
"813","relier",12.83,6,"eirrel"
"814","emparer",12.8,7,"epaemrr"
"815","évader",12.8,6,"rvadée"
"816","flotter",12.79,7,"loetftr"
"817","distinguer",12.77,10,"isdteigurn"
"818","procurer",12.77,8,"urecorpr"
"819","détenir",12.73,7,"éiretnd"
"820","branler",12.72,7,"rrnebla"
"821","découper",12.71,8,"uopéercd"
"822","tabasser",12.71,8,"etabsrsa"
"823","activer",12.58,7,"acirvte"
"824","introduire",12.56,10,"iireonudrt"
"825","aborder",12.55,7,"reaodbr"
"826","destiner",12.52,8,"deestnri"
"827","frotter",12.52,7,"rttrofe"
"828","économiser",12.5,10,"morosnéeci"
"829","plaquer",12.46,7,"qalrpue"
"830","rétablir",12.38,8,"réirlbat"
"831","flatter",12.36,7,"ettrafl"
"832","manipuler",12.35,9,"euaimrpnl"
"833","défaire",12.3,7,"idaefré"
"834","corriger",12.24,8,"igcrerro"
"835","tordre",12.24,6,"roredt"
"836","déplaire",12.23,8,"idaérple"
"837","désespérer",12.22,10,"éereépdrss"
"838","trinquer",12.21,8,"rqnrtiue"
"839","calculer",12.19,8,"llceaurc"
"840","balayer",12.17,7,"lyabrea"
"841","classer",12.11,7,"raeslcs"
"842","gratter",12.11,7,"rtgetar"
"843","aspirer",12.07,7,"sraepri"
"844","louper",12.06,6,"uleopr"
"845","refermer",11.97,8,"emererfr"
"846","trancher",11.97,8,"rncretha"
"847","hériter",11.93,7,"iérhter"
"848","coopérer",11.91,8,"préoceor"
"849","précipiter",11.89,10,"ppcéeirtri"
"850","retarder",11.89,8,"rtererda"
"851","réciter",11.89,7,"iérerct"
"852","implorer",11.88,8,"mielpror"
"853","essuyer",11.82,7,"sryeues"
"854","miser",11.8,5,"irmes"
"855","perturber",11.79,9,"retberupr"
"856","ronger",11.68,6,"regorn"
"857","redescendre",11.61,11,"dceredneesr"
"858","damer",11.6,5,"draem"
"859","évoquer",11.57,7,"euérqov"
"860","ramper",11.55,6,"areprm"
"861","obséder",11.53,7,"dborsée"
"862","gaspiller",11.5,9,"ilgaserlp"
"863","plaider",11.46,7,"pidalre"
"864","ressusciter",11.44,11,"tscresriesu"
"865","enfiler",11.42,7,"rlniefe"
"866","tâcher",11.41,6,"rhâect"
"867","dérouler",11.37,8,"erloudré"
"868","hanter",11.37,6,"thraen"
"869","flinguer",11.35,8,"glferiun"
"870","exclure",11.32,7,"eexulrc"
"871","élire",11.23,5,"érlei"
"872","périr",11.2,5,"éirrp"
"873","limiter",11.19,7,"ielitrm"
"874","maquiller",11.14,9,"mrliluqae"
"875","harceler",11.12,8,"acrlrhee"
"876","recouvrir",11.04,9,"rvreoicur"
"877","retomber",11.04,8,"romreetb"
"878","contrarier",11.03,10,"tirroaenrc"
"879","gâter",10.97,5,"tgerâ"
"880","surgir",10.95,6,"gurrsi"
"881","espionner",10.93,9,"oeenipnrs"
"882","modifier",10.9,8,"imeirodf"
"883","convoquer",10.89,9,"ecvqrnuoo"
"884","bombarder",10.86,9,"mrebrbdao"
"885","pincer",10.84,6,"neircp"
"886","défiler",10.82,7,"dérflei"
"887","haver",10.73,5,"arevh"
"888","vanter",10.73,6,"enatrv"
"889","récolter",10.65,8,"rretcéol"
"890","déprimer",10.61,8,"rméripde"
"891","évoluer",10.6,7,"orléevu"
"892","constater",10.58,9,"snateotcr"
"893","disperser",10.58,9,"persdisre"
"894","grossir",10.57,7,"rriosgs"
"895","refroidir",10.57,9,"orifridre"
"896","égarer",10.55,6,"égarre"
"897","effectuer",10.53,9,"uctefrefe"
"898","tourmenter",10.5,10,"ntetmourre"
"899","tracer",10.49,6,"aectrr"
"900","errer",10.44,5,"ererr"
"901","situer",10.44,6,"iutrse"
"902","critiquer",10.38,9,"rretciiqu"
"903","revivre",10.37,7,"ivervre"
"904","tracasser",10.37,9,"aesastrcr"
"905","encaisser",10.35,9,"seaniscer"
"906","photographier",10.35,13,"eotghhrirppao"
"907","graver",10.34,6,"avrerg"
"908","renforcer",10.34,9,"eroncrref"
"909","diffuser",10.33,8,"riffedus"
"910","cultiver",10.3,8,"rceiutvl"
"911","compromettre",10.29,12,"premeorottmc"
"912","manifester",10.28,10,"sefmeianrt"
"913","diviser",10.14,7,"iervsdi"
"914","protester",10.13,9,"ptterseor"
"915","décharger",10.12,9,"rdaeécrhg"
"916","patienter",10.1,9,"rntateepi"
"917","débuter",10.08,7,"ébertud"
"918","désigner",10.04,8,"eséginrd"
"919","explorer",10,8,"rexelrpo"
"920","infecter",9.96,8,"tnfeierc"
"921","récompenser",9.96,11,"prsrncoeéem"
"922","financer",9.92,8,"nanecfri"
"923","progresser",9.92,10,"grrpserose"
"924","baptiser",9.9,8,"spaietbr"
"925","insinuer",9.9,8,"nsniireu"
"926","capter",9.89,6,"tecarp"
"927","pécher",9.87,6,"eéhrpc"
"928","détecter",9.86,8,"drcétete"
"929","gueuler",9.81,7,"lgueure"
"930","soupirer",9.81,8,"oruperis"
"931","baver",9.79,5,"vbear"
"932","heurter",9.79,7,"etrehru"
"933","aviser",9.77,6,"rvisea"
"934","liquider",9.76,8,"quirdeil"
"935","projeter",9.75,8,"jroepert"
"936","refiler",9.7,7,"eleirfr"
"937","repenser",9.68,8,"reesenrp"
"938","endurer",9.67,7,"reruden"
"939","contaminer",9.63,10,"noacmitern"
"940","poster",9.54,6,"eotprs"
"941","regagner",9.54,8,"eaerrngg"
"942","interpréter",9.5,11,"nrprréeteti"
"943","repentir",9.49,8,"ernpeirt"
"944","exploiter",9.47,9,"iertxpole"
"945","stopper",9.46,7,"sorpetp"
"946","émouvoir",9.46,8,"iovérmou"
"947","polir",9.45,5,"opril"
"948","émettre",9.45,7,"teremét"
"949","redonner",9.43,8,"nernrode"
"950","négliger",9.42,8,"lngieérg"
"951","blaguer",9.41,7,"elbugra"
"952","surfer",9.4,6,"suerfr"
"953","blâmer",9.38,6,"âbmrle"
"954","combler",9.37,7,"cbrmleo"
"955","convertir",9.34,9,"oencrrtvi"
"956","fasciner",9.34,8,"niefcsar"
"957","surmonter",9.31,9,"nuteromrs"
"958","préciser",9.29,8,"érsceirp"
"959","présumer",9.29,8,"muérersp"
"960","expulser",9.28,8,"rpelxues"
"961","tousser",9.28,7,"seourst"
"962","remporter",9.27,9,"errmroetp"
"963","avérer",9.26,6,"rareév"
"964","gémir",9.19,5,"mgréi"
"965","apprêter",9.13,8,"prpeêtar"
"966","coter",9.13,5,"crote"
"967","prédire",9.05,7,"éreidrp"
"968","réconcilier",9.04,11,"rcciéoenirl"
"969","égorger",9.04,7,"ggoéerr"
"970","forger",9.02,6,"freogr"
"971","rougir",9.01,6,"urrgio"
"972","écouler",9.01,7,"ouléecr"
"973","constituer",8.99,10,"eroinuttcs"
"974","rafraîchir",8.94,10,"rrarichaîf"
"975","clocher",8.93,7,"orhclce"
"976","redresser",8.93,9,"resrresde"
"977","connecter",8.88,9,"ceeconrnt"
"978","coudre",8.88,6,"rouedc"
"979","lover",8.85,5,"vrleo"
"980","souper",8.81,6,"ourspe"
"981","dévoiler",8.78,8,"ldréoevi"
"982","verrouiller",8.77,11,"eurroeillvr"
"983","faciliter",8.76,9,"aifrlietc"
"984","gronder",8.74,7,"eogrdnr"
"985","raisonner",8.72,9,"iarseonrn"
"986","naviguer",8.71,8,"riveaugn"
"987","prescrire",8.7,9,"eircrsepr"
"988","dédier",8.69,6,"édreid"
"989","expédier",8.69,8,"idexéper"
"990","dissimuler",8.67,10,"esrmiduils"
"991","imprimer",8.67,8,"iemrirpm"
"992","bousculer",8.63,9,"lbsrouuec"
"993","débattre",8.63,8,"trébtade"
"994","encercler",8.62,9,"reencrlec"
"995","redire",8.61,6,"reeidr"
"996","accéder",8.58,7,"écacedr"
"997","contempler",8.58,10,"cmelneortp"
"998","extraire",8.55,8,"teiraexr"
"999","décorer",8.54,7,"érodcre"
"1000","recueillir",8.54,10,"ecrlruilie"
"1001","éclaircir",8.53,9,"aiirrcécl"
"1002","apaiser",8.52,7,"spreiaa"
"1003","guetter",8.52,7,"gtetrue"
"1004","rédiger",8.49,7,"rdigeré"
"1005","terrifier",8.49,9,"ierrtifre"
"1006","dicter",8.42,6,"itrcde"
"1007","coiffer",8.38,7,"fecfior"
"1008","décéder",8.38,7,"dérecéd"
"1009","afficher",8.35,8,"fiefahrc"
"1010","acquérir",8.3,8,"acrqéuri"
"1011","influencer",8.3,10,"nlefnuecri"
"1012","gerber",8.28,6,"egerbr"
"1013","escorter",8.21,8,"eetrrsoc"
"1014","réviser",8.21,7,"vrsérei"
"1015","embrouiller",8.15,11,"oulerelbrim"
"1016","planifier",8.15,9,"ianfriepl"
"1017","confronter",8.14,10,"cornerfont"
"1018","invoquer",8.13,8,"uonirevq"
"1019","inclure",8.12,7,"cunilre"
"1020","hisser",8.09,6,"seihrs"
"1021","copier",8.07,6,"proeci"
"1022","éduquer",8.07,7,"éudurqe"
"1023","déshonorer",7.99,10,"érosohenrd"
"1024","intégrer",7.98,8,"régteirn"
"1025","maudire",7.97,7,"edamriu"
"1026","advenir",7.94,7,"reiadnv"
"1027","diminuer",7.94,8,"irunimed"
"1028","abriter",7.92,7,"rbiarte"
"1029","purifier",7.92,8,"rifpeiru"
"1030","neiger",7.87,6,"nerieg"
"1031","planer",7.86,6,"ralnpe"
"1032","paralyser",7.84,9,"rearalysp"
"1033","prêcher",7.82,7,"rrchepê"
"1034","terroriser",7.82,10,"rrrtseroei"
"1035","aligner",7.8,7,"lrigena"
"1036","tripoter",7.8,8,"pirtreto"
"1037","fendre",7.76,6,"eferdn"
"1038","clore",7.75,5,"leorc"
"1039","coffrer",7.75,7,"rofcefr"
"1040","transpirer",7.75,10,"irspernrta"
"1041","cerner",7.74,6,"rcneer"
"1042","enrichir",7.73,8,"irhericn"
"1043","triompher",7.67,9,"rteihrmpo"
"1044","vêtir",7.67,5,"têriv"
"1045","piller",7.66,6,"ieprll"
"1046","brosser",7.65,7,"obrsres"
"1047","peiner",7.65,6,"preine"
"1048","bouillir",7.63,8,"lbroliui"
"1049","aggraver",7.61,8,"eragvgar"
"1050","fouetter",7.61,8,"rtefetuo"
"1051","gouverner",7.6,9,"rnveuoerg"
"1052","saler",7.6,5,"rasle"
"1053","enchaîner",7.58,9,"rnhencîea"
"1054","niquer",7.57,6,"iurneq"
"1055","attribuer",7.56,9,"tiarurteb"
"1056","consommer",7.54,9,"oromsnmce"
"1057","inspecter",7.54,9,"pcnseerit"
"1058","ridiculiser",7.54,11,"lieusicirrd"
"1059","régaler",7.54,7,"elrargé"
"1060","collaborer",7.53,10,"eorlorbcla"
"1061","engendrer",7.53,9,"eredengrn"
"1062","clouer",7.52,6,"coreul"
"1063","consister",7.51,9,"snrcetsio"
"1064","résumer",7.48,7,"émusrre"
"1065","recruter",7.45,8,"rrcueert"
"1066","renaître",7.45,8,"rneteaîr"
"1067","entamer",7.44,7,"ertenma"
"1068","aboyer",7.43,6,"abyoer"
"1069","freiner",7.43,7,"nierefr"
"1070","lasser",7.43,6,"seslra"
"1071","rayer",7.42,5,"yrrae"
"1072","percevoir",7.41,9,"eiorcepvr"
"1073","inculper",7.4,8,"rnuepcil"
"1074","incliner",7.35,8,"einclrni"
"1075","stresser",7.34,8,"ersrests"
"1076","suer",7.28,4,"eurs"
"1077","murmurer",7.27,8,"urmremur"
"1078","agrandir",7.26,8,"raaingrd"
"1079","chialer",7.25,7,"airlceh"
"1080","enflammer",7.25,9,"naemmfrle"
"1081","harper",7.25,6,"phearr"
"1082","trafiquer",7.25,9,"rfeaitruq"
"1083","reconstruire",7.24,12,"nteirucrsero"
"1084","définir",7.22,7,"iinérdf"
"1085","glacer",7.21,6,"recgla"
"1086","dérober",7.15,7,"bérrdoe"
"1087","officier",7.15,8,"icfefroi"
"1088","programmer",7.14,10,"rpmemrorag"
"1089","démontrer",7.12,9,"dnertrméo"
"1090","déployer",7.09,8,"rlepyodé"
"1091","improviser",7.09,10,"mrripesoiv"
"1092","déduire",7.08,7,"eédurid"
"1093","flirter",7.06,7,"lrfeirt"
"1094","chatouiller",7.04,11,"oaureltlich"
"1095","muter",7.04,5,"emtru"
"1096","bannir",7.03,6,"banirn"
"1097","contredire",6.99,10,"oreidtrnce"
"1098","mijoter",6.98,7,"toeimjr"
"1099","intimider",6.97,9,"ndeiimirt"
"1100","rimer",6.89,5,"mirer"
"1101","infiltrer",6.88,9,"rtiierfln"
"1102","renier",6.88,6,"rrneie"
"1103","vouer",6.88,5,"revuo"
"1104","réconforter",6.86,11,"retéroorcfn"
"1105","exterminer",6.85,10,"erimxretne"
"1106","saouler",6.84,7,"aerluos"
"1107","shooter",6.84,7,"oostehr"
"1108","démonter",6.83,8,"rtmeéond"
"1109","injecter",6.83,8,"ecijtern"
"1110","cambrioler",6.8,10,"rrmiacebol"
"1111","exaucer",6.8,7,"ucaxeer"
"1112","entreprendre",6.78,12,"nepeerderrtn"
"1113","piétiner",6.78,8,"iirpétne"
"1114","replier",6.78,7,"riperle"
"1115","gifler",6.77,6,"rilgfe"
"1116","rouvrir",6.76,7,"rvrurio"
"1117","doucher",6.75,7,"ecudorh"
"1118","revendre",6.75,8,"drrenvee"
"1119","rouiller",6.75,8,"lreuloir"
"1120","réfugier",6.72,8,"éigfrure"
"1121","irriter",6.7,7,"iirrert"
"1122","embarrasser",6.69,11,"srrasmeraeb"
"1123","inonder",6.69,7,"ronneid"
"1124","contourner",6.68,10,"nurctorone"
"1125","bonnir",6.67,6,"onnbri"
"1126","enfreindre",6.67,10,"ifdeerennr"
"1127","absorber",6.66,8,"rraesobb"
"1128","affaiblir",6.66,9,"ffbaiarli"
"1129","contraindre",6.66,11,"tneriodancr"
"1130","intercepter",6.64,11,"rtteriepcen"
"1131","surpasser",6.64,9,"eassrrpus"
"1132","frire",6.63,5,"freir"
"1133","fusiller",6.63,8,"lurlfsei"
"1134","affamer",6.62,7,"feaamrf"
"1135","ronfler",6.62,7,"oflernr"
"1136","râler",6.61,5,"lârre"
"1137","redouter",6.58,8,"deetorru"
"1138","consumer",6.54,8,"sunecrom"
"1139","infliger",6.54,8,"inglerfi"
"1140","tacher",6.54,6,"trehac"
"1141","souiller",6.52,8,"osiulrel"
"1142","aveugler",6.5,8,"vegleaur"
"1143","proclamer",6.5,9,"mlercorap"
"1144","sécuriser",6.48,9,"ecsusrréi"
"1145","emprisonner",6.46,11,"pinrreesmno"
"1146","illuminer",6.43,9,"iineulmlr"
"1147","cirer",6.42,5,"creir"
"1148","propager",6.42,8,"ropgreap"
"1149","démasquer",6.41,9,"sumadreqé"
"1150","alerter",6.4,7,"eaertrl"
"1151","emplir",6.4,6,"eplirm"
"1152","arnaquer",6.37,8,"rnerqaau"
"1153","déchaîner",6.37,9,"reéîdchna"
"1154","magner",6.36,6,"nmareg"
"1155","étaler",6.36,6,"eértal"
"1156","agacer",6.35,6,"cegara"
"1157","inciter",6.32,7,"neircit"
"1158","maltraiter",6.31,10,"aaitlmrret"
"1159","relire",6.31,6,"ireler"
"1160","restaurer",6.31,9,"treeasrur"
"1161","bluffer",6.3,7,"rbulfef"
"1162","inverser",6.29,8,"ernsveri"
"1163","questionner",6.29,11,"eseqniurton"
"1164","animer",6.28,6,"imenar"
"1165","équiper",6.27,7,"riueéqp"
"1166","remarier",6.25,8,"erriraem"
"1167","saboter",6.25,7,"rasebto"
"1168","tutoyer",6.25,7,"eytuotr"
"1169","alimenter",6.24,9,"realemnti"
"1170","requérir",6.24,8,"éeqrriur"
"1171","dévaliser",6.22,9,"arsvdélie"
"1172","qualifier",6.18,9,"euqarilif"
"1173","camper",6.16,6,"amperc"
"1174","désobéir",6.15,8,"sébdroéi"
"1175","absenter",6.14,8,"taerbesn"
"1176","efforcer",6.14,8,"rrfeocef"
"1177","enrager",6.13,7,"regrane"
"1178","soûler",6.13,6,"oûsrle"
"1179","suspecter",6.13,9,"tcrspeeus"
"1180","brouiller",6.12,9,"lluoirbre"
"1181","débrancher",6.09,10,"eérbhdcnar"
"1182","précéder",6.09,8,"pedécrré"
"1183","promouvoir",6.08,10,"pmiroouorv"
"1184","tarer",6.08,5,"aetrr"
"1185","débloquer",6.07,9,"obéeduqrl"
"1186","multiplier",6.07,10,"ruliitmlep"
"1187","prélever",6.07,8,"levérrep"
"1188","expirer",6.06,7,"rirepxe"
"1189","secourir",6.05,8,"cueirsor"
"1190","consentir",6.03,9,"nctseroin"
"1191","languir",5.99,7,"lnguira"
"1192","licencier",5.93,9,"nrlciceie"
"1193","affoler",5.92,7,"elforaf"
"1194","confisquer",5.92,10,"iorceufnsq"
"1195","feindre",5.92,7,"nfeeird"
"1196","gober",5.9,5,"grebo"
"1197","picoler",5.89,7,"orcpile"
"1198","conjurer",5.88,8,"euojrcnr"
"1199","ressaisir",5.87,9,"asirsesri"
"1200","vénérer",5.86,7,"rneéérv"
"1201","instruire",5.85,9,"tseirrnui"
"1202","angoisser",5.84,9,"raiosseng"
"1203","reconduire",5.83,10,"rrecouendi"
"1204","flanquer",5.82,8,"frnlquea"
"1205","digérer",5.8,7,"rrdgeéi"
"1206","recoudre",5.8,8,"cdroreue"
"1207","jaillir",5.79,7,"irllaji"
"1208","boxer",5.78,5,"rxobe"
"1209","héberger",5.77,8,"ebeérghr"
"1210","rôder",5.76,5,"ôerrd"
"1211","passionner",5.75,10,"nnessoairp"
"1212","pleurnicher",5.75,11,"inerpluhecr"
"1213","évaluer",5.75,7,"vaéuler"
"1214","collectionner",5.74,13,"olteocrcleinn"
"1215","approprier",5.73,10,"piaprerrop"
"1216","désarmer",5.72,8,"ramdrsée"
"1217","ouïr",5.72,4,"ïour"
"1218","maigrir",5.7,7,"garrimi"
"1219","manier",5.7,6,"nmeira"
"1220","charmer",5.69,7,"ramerhc"
"1221","masser",5.69,6,"easmsr"
"1222","dégonfler",5.64,9,"lgrfondée"
"1223","contribuer",5.63,10,"birnetucor"
"1224","hâter",5.63,5,"âtreh"
"1225","sceller",5.62,7,"rceells"
"1226","intriguer",5.58,9,"uintirger"
"1227","refléter",5.57,8,"rfeéertl"
"1228","couronner",5.56,9,"ercuononr"
"1229","renifler",5.56,8,"enrflrei"
"1230","accabler",5.55,8,"lrecaabc"
"1231","fouiner",5.54,7,"ruoiefn"
"1232","sombrer",5.51,7,"msboerr"
"1233","chuter",5.5,6,"uercht"
"1234","motiver",5.5,7,"tvemori"
"1235","rhabiller",5.5,9,"lelihbrra"
"1236","méditer",5.49,7,"mrdéiet"
"1237","relaxer",5.48,7,"errxeal"
"1238","purger",5.46,6,"erugrp"
"1239","simuler",5.46,7,"uleirsm"
"1240","déterrer",5.44,8,"rredéret"
"1241","avorter",5.43,7,"otrearv"
"1242","jaffer",5.41,6,"ajffre"
"1243","pondre",5.41,6,"odpenr"
"1244","brandir",5.4,7,"arnibrd"
"1245","gazer",5.39,5,"garez"
"1246","survoler",5.38,8,"olresrvu"
"1247","démerder",5.37,8,"redméder"
"1248","ramer",5.37,5,"earmr"
"1249","peloter",5.36,7,"peolrte"
"1250","rendormir",5.36,9,"ionerrrdm"
"1251","aboutir",5.34,7,"oauritb"
"1252","blanchir",5.34,8,"hnbilrca"
"1253","culpabiliser",5.34,12,"suepiilbralc"
"1254","corrompre",5.32,9,"rrmrooecp"
"1255","reporter",5.32,8,"proeertr"
"1256","neutraliser",5.31,11,"aertrilnesu"
"1257","réessayer",5.3,9,"séryrseea"
"1258","acquitter",5.29,9,"rutceaiqt"
"1259","basculer",5.29,8,"caelsrub"
"1260","endommager",5.28,10,"odeengrmam"
"1261","poindre",5.28,7,"piedonr"
"1262","dealer",5.27,6,"arelde"
"1263","prolonger",5.27,9,"noeoprrgl"
"1264","pomper",5.24,6,"repopm"
"1265","taquiner",5.24,8,"eqituanr"
"1266","croquer",5.23,7,"crqoure"
